product_link,badge,ingredient,brand,country,rating,count,recommend
https://www.ocado.com/products/nocco-passion-467854011,NA,"Carbonated Water, Branched-Chain Amino Acids BCAA (L-Leucine, L-Valine, L-Isoleucine), Caffeine, Green Tea-Extract, Vitamins (Niacin, B6, Folic Acid, Biotin, D, B12), Acidity Regulator (Citric Acid), Flavouring (Passion Fruit/Citrus), Sweetener (Sucralose), Colouring (Beta-Carotene)Dietary InformationNo Sugar",Nocco,Austria,2.8,27,34
https://www.ocado.com/products/m-s-select-farms-british-free-range-corn-fed-mini-chicken-fillets-520063011,Suitable for freezing,NA,M&S,UK,3,9,56
https://www.ocado.com/products/rachel-s-organic-greek-style-lemon-237301011,"Organic, Suitable for vegetarians","Organic Yogurt (from Milk), Organic Cream (from Milk) 9.9%, Organic Sugar, Organic Glucose Syrup, Organic Salted Butter (from Milk) (Salt), Organic Concentrated Lemon Juice, Organic Tapioca Starch, Organic Natural Lemon Flavouring, Organic Lemon OilDietary InformationSuitable for Vegetarians; Organic",Rachel's,NA,4.4,19,74
https://www.ocado.com/products/daylesford-organic-apricot-compote-54482011,Organic,"Apricots (85%), sugar May contain natural fruit stonesDietary InformationMay contain natural fruit stones",DAYLESFORD ORGANIC,France,4.3,32,82
https://www.ocado.com/products/packington-free-range-diced-pork-74171011,Suitable for freezing,NA,Packington,NA,2.9,38,45
https://www.ocado.com/products/the-fish-market-monkfish-fillets-577111011,Suitable for freezing,Whole Fish.Allergen InformationProduct will be free from other allergens but is fish.Dietary InformationFree from GM,The Fish Market,UK,NA,NA,NA
https://www.ocado.com/products/taylors-assorted-speciality-teabags-449262011,Suitable for vegetarians,"English Breakfast Tea: Black Tea (100%)*, Decaffeinated Breakfast Tea: Decaffeinated Black Tea (100%)*, Assam Tea: Black Tea (100%)*, Earl Grey Tea: Black Tea*, Natural Flavouring (5%), Lemon & Orange Tea: Black Tea*, Natural Lemon Flavouring with other Natural Flavourings (7%), Natural Orange Flavouring with other Natural Flavourings (5%), Green Tea with Jasmine: Green Tea* scented with Jasmine (100%), Organic Peppermint: Organic Peppermint (100%), Organic Chamomile: Organic Chamomile (100%), *All the black and green teas in this pack are 100% from Rainforest Alliance Certified™ farms",Taylors Of Harrogate,United Kingdom,5,1,100
https://www.ocado.com/products/m-s-organic-greek-style-yogurt-519578011,"Organic, Suitable for vegetarians",NA,M&S,UK,3.6,14,65
https://www.ocado.com/products/clarence-court-leghorn-white-eggs-259146011,Suitable for vegetarians,NA,Clarence Court,United Kingdom,4.7,158,93
https://www.ocado.com/products/peperami-pep-d-up-chicken-bites-516725011,NA,"Chicken Breast (85%), Potato Starch, Spices, Sugar, Salt, Maltodextrin, Preservative (Sodium Lactate), Flavourings, Stabilisers (Methyl Cellulose, Pentasodium Triphosphate), Dried Glucose Syrup, Garlic Powder, Tapioca Starch, Cornflour, Yeast Extract, Onion Powder, Pea Starch, Gelling Agent (Processed Euchema Seaweed), Sunflower Oil, Colour (Paprika Extract), Dried Coriander, Red Bell Pepper Powder, Herbs, Coconut Oil, Black Pepper Extract, Garlic Oil",Peperami,UK,3.3,21,58
